car_id,model,manufacture_year,last_inspection_date
1999,Honda Accord,2017,2022-12-17
2000,Honda Accord,2013,2022-11-03
2001,Kia Optima,2008,2021-09-11
2002,Toyota Camry,2005,2021-07-10
2003,Ford Fusion,2016,2022-08-17
2004,Nissan Altima,2017,2022-05-28
2005,Chevrolet Malibu,2018,2020-12-16
2006,Toyota Camry,2022,2021-03-10
2007,Nissan Altima,2013,2022-04-08
2008,Honda Accord,2019,2022-09-10
2009,Chevrolet Malibu,2017,2022-07-18
2010,Hyundai Sonata,2009,2021-12-16
2011,Nissan Altima,2020,2021-11-21
2012,Ford Fusion,2005,2022-10-31
2013,Honda Accord,2015,2023-02-14
2014,Kia Optima,2021,2022-01-24
2015,Hyundai Sonata,2016,2021-04-28
2016,Ford Fusion,2021,2022-11-28
2017,Ford Fusion,2006,2022-04-12
2018,Chevrolet Malibu,2014,2022-11-20
2019,Chevrolet Malibu,2019,2022-09-09
2020,Nissan Altima,2016,2021-10-11
2021,Ford Fusion,2020,2022-07-31
2022,Hyundai Sonata,2013,2022-08-20
2023,Hyundai Sonata,2017,2020-10-31
2024,Hyundai Sonata,2012,2022-11-11
2025,Toyota Camry,2020,2022-10-26
2026,Nissan Altima,2007,2020-12-30
2027,Hyundai Sonata,2009,2021-12-06
2028,Kia Optima,2006,2023-03-07
2029,Nissan Altima,2017,2022-03-28
2030,Ford Fusion,2009,2021-11-22
2031,Nissan Altima,2010,2022-08-30
2032,Honda Accord,2020,2021-12-08
2033,Toyota Camry,2011,2021-09-08
2034,Hyundai Sonata,2007,2022-09-01
2035,Kia Optima,2005,2021-04-14
2036,Chevrolet Malibu,2009,2022-03-03
2037,Hyundai Sonata,2021,2020-11-29
2038,Toyota Camry,2014,2023-01-26
2039,Kia Optima,2022,2022-06-27
2040,Nissan Altima,2008,2021-07-05
2041,Ford Fusion,2011,2021-01-30
2042,Kia Optima,2007,2022-09-27
2043,Chevrolet Malibu,2012,2020-11-14
2044,Chevrolet Malibu,2015,2022-10-23
2045,Honda Accord,2019,2022-04-05
2046,Kia Optima,2011,2022-07-05
2047,Nissan Altima,2018,2022-03-29
2048,Nissan Altima,2016,2021-01-23
2049,Chevrolet Malibu,2010,2021-06-25
2050,Hyundai Sonata,2021,2021-04-28
2051,Honda Accord,2012,2022-08-29
2052,Ford Fusion,2007,2020-12-14
2053,Ford Fusion,2022,2022-03-19
2054,Kia Optima,2021,2021-09-05
2055,Chevrolet Malibu,2005,2021-07-26
2056,Ford Fusion,2021,2021-08-27
2057,Chevrolet Malibu,2022,2021-10-20
2058,Chevrolet Malibu,2019,2022-02-07
2059,Ford Fusion,2009,2021-09-09
2060,Ford Fusion,2016,2021-01-21
2061,Kia Optima,2014,2022-04-29
2062,Nissan Altima,2016,2022-01-10
2063,Honda Accord,2016,2022-11-04
2064,Chevrolet Malibu,2016,2022-05-30
2065,Hyundai Sonata,2014,2021-05-20
2066,Nissan Altima,2017,2021-09-16
2067,Chevrolet Malibu,2014,2022-10-07
2068,Kia Optima,2005,2021-12-10
2069,Ford Fusion,2005,2021-04-15
2070,Ford Fusion,2022,2022-12-24
2071,Honda Accord,2021,2023-02-18
2072,Hyundai Sonata,2015,2022-04-26
2073,Ford Fusion,2008,2021-09-01
2074,Ford Fusion,2019,2022-07-07
2075,Hyundai Sonata,2007,2021-04-06
2076,Ford Fusion,2011,2021-03-14
2077,Nissan Altima,2010,2021-12-22
2078,Nissan Altima,2005,2022-05-09
2079,Honda Accord,2019,2023-03-08
2080,Toyota Camry,2014,2021-04-06
2081,Chevrolet Malibu,2010,2021-01-30
2082,Toyota Camry,2014,2022-03-13
2083,Ford Fusion,2005,2022-01-05
2084,Hyundai Sonata,2012,2021-06-06
2085,Toyota Camry,2014,2021-07-28
2086,Hyundai Sonata,2011,2022-12-14
2087,Chevrolet Malibu,2019,2021-08-18
2088,Hyundai Sonata,2009,2021-01-03
2089,Ford Fusion,2007,2021-06-09
2090,Toyota Camry,2014,2022-02-06
2091,Kia Optima,2020,2021-12-30
2092,Ford Fusion,2011,2022-08-24
2093,Chevrolet Malibu,2005,2021-08-28
2094,Honda Accord,2022,2022-09-09
2095,Honda Accord,2012,2022-06-11
2096,Chevrolet Malibu,2008,2022-08-19
2097,Kia Optima,2016,2022-06-17
2098,Kia Optima,2010,2022-05-20
2099,Chevrolet Malibu,2021,2023-01-30
2100,Honda Accord,2010,2021-07-08
2101,Kia Optima,2014,2022-03-14
2102,Hyundai Sonata,2014,2020-12-12
2103,Honda Accord,2009,2022-11-03
2104,Toyota Camry,2013,2021-08-21
2105,Kia Optima,2006,2022-11-04
2106,Honda Accord,2016,2021-12-09
2107,Chevrolet Malibu,2018,2022-01-28
2108,Toyota Camry,2022,2022-03-07
2109,Honda Accord,2010,2021-09-03
2110,Honda Accord,2010,2021-03-31
2111,Honda Accord,2014,2022-07-04
2112,Hyundai Sonata,2017,2021-03-12
2113,Kia Optima,2022,2022-10-30
2114,Kia Optima,2005,2022-07-25
2115,Chevrolet Malibu,2009,2022-07-09
2116,Honda Accord,2009,2020-12-08
2117,Kia Optima,2009,2022-12-29
2118,Nissan Altima,2013,2022-04-24
2119,Nissan Altima,2020,2022-03-29
2120,Hyundai Sonata,2005,2021-04-25
2121,Chevrolet Malibu,2019,2022-02-02
2122,Kia Optima,2016,2020-11-26
2123,Hyundai Sonata,2016,2021-06-18
2124,Hyundai Sonata,2017,2021-07-21
2125,Chevrolet Malibu,2007,2021-06-07
2126,Honda Accord,2018,2022-11-20
2127,Ford Fusion,2009,2022-03-07
2128,Hyundai Sonata,2014,2021-11-04
2129,Toyota Camry,2017,2022-10-09
2130,Ford Fusion,2015,2022-12-29
2131,Chevrolet Malibu,2010,2022-12-13
2132,Kia Optima,2012,2021-05-05
2133,Nissan Altima,2013,2021-09-01
2134,Ford Fusion,2005,2022-08-05
2135,Nissan Altima,2018,2021-06-21
2136,Hyundai Sonata,2006,2021-07-29
2137,Nissan Altima,2013,2021-04-10
2138,Toyota Camry,2016,2021-01-16
2139,Nissan Altima,2006,2021-02-10
2140,Ford Fusion,2022,2022-11-03
2141,Hyundai Sonata,2011,2021-05-23
2142,Kia Optima,2005,2022-04-26
2143,Kia Optima,2016,2022-04-17
2144,Hyundai Sonata,2015,2021-09-10
2145,Ford Fusion,2016,2021-10-20
2146,Nissan Altima,2018,2022-04-02
2147,Honda Accord,2013,2020-10-28
2148,Kia Optima,2019,2022-11-08
2149,Chevrolet Malibu,2011,2023-01-17
2150,Chevrolet Malibu,2014,2023-03-19
2151,Ford Fusion,2007,2021-04-12
2152,Ford Fusion,2016,2022-04-14
2153,Chevrolet Malibu,2009,2022-03-17
2154,Nissan Altima,2017,2021-09-08
2155,Hyundai Sonata,2019,2022-03-19
2156,Nissan Altima,2020,2021-11-14
2157,Nissan Altima,2021,2023-02-21
2158,Hyundai Sonata,2007,2022-11-25
2159,Chevrolet Malibu,2007,2020-12-28
2160,Ford Fusion,2021,2022-03-05
2161,Chevrolet Malibu,2011,2022-11-15
2162,Honda Accord,2005,2022-05-17
2163,Ford Fusion,2010,2022-06-18
2164,Kia Optima,2020,2022-08-11
2165,Kia Optima,2011,2022-07-25
2166,Kia Optima,2006,2021-06-28
2167,Ford Fusion,2017,2023-01-09
2168,Chevrolet Malibu,2008,2022-07-10
2169,Kia Optima,2011,2022-02-18
2170,Kia Optima,2005,2021-12-15
2171,Toyota Camry,2015,2021-02-12
2172,Chevrolet Malibu,2013,2021-01-05
2173,Kia Optima,2020,2022-07-21
2174,Chevrolet Malibu,2011,2021-12-16
2175,Honda Accord,2008,2023-03-25
2176,Chevrolet Malibu,2007,2021-10-07
2177,Toyota Camry,2008,2022-11-28
2178,Nissan Altima,2013,2023-02-08
2179,Hyundai Sonata,2006,2021-08-19
2180,Nissan Altima,2012,2022-11-05
2181,Hyundai Sonata,2020,2022-02-09
2182,Honda Accord,2018,2023-01-14
2183,Hyundai Sonata,2016,2021-06-13
2184,Hyundai Sonata,2021,2021-05-27
2185,Hyundai Sonata,2019,2021-11-14
2186,Ford Fusion,2016,2021-03-24
2187,Ford Fusion,2020,2022-03-18
2188,Honda Accord,2007,2022-10-29
2189,Nissan Altima,2019,2022-11-29
2190,Hyundai Sonata,2010,2022-09-29
2191,Ford Fusion,2018,2022-10-16
2192,Ford Fusion,2021,2022-06-28
2193,Ford Fusion,2013,2022-10-04
2194,Honda Accord,2006,2021-10-30
2195,Hyundai Sonata,2011,2022-12-02
2196,Chevrolet Malibu,2012,2021-10-03
2197,Ford Fusion,2021,2022-06-18
2198,Kia Optima,2021,2021-08-05
2199,Nissan Altima,2015,2022-01-08
2200,Honda Accord,2022,2021-01-21
2201,Ford Fusion,2012,2022-03-15
2202,Toyota Camry,2012,2022-07-23
2203,Toyota Camry,2020,2021-11-01
2204,Ford Fusion,2017,2021-08-30
2205,Nissan Altima,2014,2022-03-16
2206,Chevrolet Malibu,2013,2021-11-27
2207,Toyota Camry,2017,2022-02-15
2208,Chevrolet Malibu,2018,2022-07-14
2209,Honda Accord,2013,2022-07-07
2210,Toyota Camry,2005,2021-01-19
2211,Hyundai Sonata,2006,2021-08-15
2212,Chevrolet Malibu,2007,2023-01-19
2213,Hyundai Sonata,2013,2020-12-01
2214,Toyota Camry,2016,2021-07-13
2215,Toyota Camry,2019,2023-02-28
2216,Ford Fusion,2009,2021-06-29
2217,Nissan Altima,2019,2021-10-31
2218,Kia Optima,2016,2021-01-12
2219,Ford Fusion,2005,2022-01-30
2220,Honda Accord,2011,2022-01-03
2221,Kia Optima,2010,2022-07-06
2222,Honda Accord,2020,2022-06-29
2223,Toyota Camry,2021,2021-10-06
2224,Ford Fusion,2019,2021-03-31
2225,Ford Fusion,2014,2021-02-03
2226,Hyundai Sonata,2013,2021-05-22
2227,Kia Optima,2010,2021-10-13
2228,Kia Optima,2018,2022-01-20
2229,Ford Fusion,2006,2022-06-13
2230,Kia Optima,2009,2021-05-24
2231,Hyundai Sonata,2007,2022-07-02
2232,Toyota Camry,2013,2022-08-17
2233,Kia Optima,2010,2021-02-23
2234,Toyota Camry,2008,2021-11-01
2235,Hyundai Sonata,2011,2022-05-31
2236,Chevrolet Malibu,2020,2021-02-26
2237,Honda Accord,2015,2020-11-30
2238,Honda Accord,2019,2022-07-03
2239,Nissan Altima,2021,2022-01-01
2240,Kia Optima,2021,2022-02-04
2241,Honda Accord,2011,2021-07-23
2242,Hyundai Sonata,2020,2020-12-11
2243,Nissan Altima,2021,2021-12-07
2244,Toyota Camry,2022,2021-04-27
2245,Hyundai Sonata,2011,2021-10-26
2246,Chevrolet Malibu,2009,2021-02-06
2247,Hyundai Sonata,2015,2022-04-16
2248,Honda Accord,2021,2022-05-03
2249,Honda Accord,2021,2022-03-31
2250,Ford Fusion,2015,2020-10-31
2251,Nissan Altima,2007,2021-10-12
2252,Nissan Altima,2012,2022-11-28
2253,Honda Accord,2017,2023-03-09
2254,Nissan Altima,2015,2022-01-03
2255,Ford Fusion,2011,2021-04-20
2256,Hyundai Sonata,2011,2022-02-08
2257,Chevrolet Malibu,2006,2021-11-27
2258,Hyundai Sonata,2010,2021-04-27
2259,Toyota Camry,2017,2022-01-05
2260,Kia Optima,2009,2021-01-18
2261,Toyota Camry,2022,2021-09-18
2262,Kia Optima,2006,2021-06-26
2263,Toyota Camry,2015,2021-05-12
2264,Nissan Altima,2013,2021-09-28
2265,Toyota Camry,2019,2023-02-28
2266,Toyota Camry,2020,2022-03-26
2267,Hyundai Sonata,2014,2022-12-08
2268,Chevrolet Malibu,2016,2022-01-11
2269,Toyota Camry,2017,2022-12-07
2270,Kia Optima,2014,2022-01-12
2271,Ford Fusion,2008,2022-06-09
2272,Ford Fusion,2012,2023-03-27
2273,Ford Fusion,2009,2022-12-23
2274,Nissan Altima,2013,2022-01-17
2275,Honda Accord,2016,2023-02-03
2276,Ford Fusion,2008,2021-03-06
2277,Honda Accord,2009,2021-06-01
2278,Toyota Camry,2019,2021-07-16
2279,Ford Fusion,2011,2022-11-11
2280,Hyundai Sonata,2008,2021-04-29
2281,Chevrolet Malibu,2017,2021-09-21
2282,Ford Fusion,2017,2022-04-28
2283,Ford Fusion,2019,2023-04-14
2284,Chevrolet Malibu,2018,2021-12-25
2285,Hyundai Sonata,2022,2021-04-29
2286,Chevrolet Malibu,2015,2023-03-15
2287,Kia Optima,2010,2023-02-26
2288,Chevrolet Malibu,2020,2022-05-05
2289,Kia Optima,2009,2022-01-10
2290,Ford Fusion,2010,2022-02-12
2291,Ford Fusion,2019,2022-03-27
2292,Ford Fusion,2020,2022-08-28
2293,Honda Accord,2011,2023-02-20
2294,Chevrolet Malibu,2018,2023-03-17
2295,Chevrolet Malibu,2021,2023-01-16
2296,Chevrolet Malibu,2019,2021-08-02
2297,Honda Accord,2005,2021-05-08
2298,Nissan Altima,2016,2022-03-19
2299,Honda Accord,2008,2023-02-04
2300,Kia Optima,2020,2022-04-06
2301,Honda Accord,2006,2020-11-09
2302,Honda Accord,2022,2022-09-02
2303,Nissan Altima,2008,2022-01-28
2304,Kia Optima,2012,2021-12-17
2305,Kia Optima,2009,2022-06-22
2306,Toyota Camry,2019,2022-03-17
2307,Ford Fusion,2012,2022-02-14
2308,Honda Accord,2018,2022-02-12
2309,Ford Fusion,2006,2021-07-08
2310,Nissan Altima,2013,2021-11-08
2311,Honda Accord,2021,2023-02-25
2312,Toyota Camry,2021,2023-04-09
2313,Nissan Altima,2008,2022-04-10
2314,Toyota Camry,2012,2021-01-18
2315,Honda Accord,2012,2023-03-12
2316,Toyota Camry,2015,2023-02-10
2317,Toyota Camry,2014,2021-08-12
2318,Nissan Altima,2006,2022-03-05
2319,Chevrolet Malibu,2018,2022-09-19
2320,Chevrolet Malibu,2009,2022-10-10
2321,Toyota Camry,2010,2021-08-25
2322,Toyota Camry,2020,2021-12-30
2323,Ford Fusion,2017,2021-09-18
2324,Hyundai Sonata,2012,2022-08-06
2325,Chevrolet Malibu,2021,2021-12-27
2326,Chevrolet Malibu,2012,2021-03-02
2327,Ford Fusion,2015,2022-07-04
2328,Honda Accord,2009,2022-04-23
2329,Toyota Camry,2008,2022-11-18
2330,Honda Accord,2013,2021-09-17
2331,Toyota Camry,2015,2023-03-16
2332,Kia Optima,2019,2022-09-03
2333,Honda Accord,2012,2021-07-12
2334,Chevrolet Malibu,2021,2023-03-28
2335,Nissan Altima,2015,2020-11-06
2336,Nissan Altima,2006,2022-04-16
2337,Nissan Altima,2018,2022-04-21
2338,Chevrolet Malibu,2015,2021-12-18
2339,Toyota Camry,2012,2021-09-17
2340,Toyota Camry,2013,2022-02-25
2341,Ford Fusion,2010,2021-02-09
2342,Ford Fusion,2016,2020-12-01
2343,Nissan Altima,2015,2022-10-16
2344,Chevrolet Malibu,2013,2021-07-18
2345,Hyundai Sonata,2010,2022-07-18
2346,Honda Accord,2012,2020-10-31
2347,Ford Fusion,2013,2022-08-30
2348,Chevrolet Malibu,2013,2022-07-23
2349,Honda Accord,2010,2021-07-11
2350,Nissan Altima,2015,2021-05-05
2351,Nissan Altima,2009,2022-12-20
2352,Chevrolet Malibu,2014,2021-12-01
2353,Chevrolet Malibu,2007,2022-06-08
2354,Nissan Altima,2013,2021-10-12
2355,Ford Fusion,2019,2021-11-30
2356,Ford Fusion,2019,2020-11-09
2357,Ford Fusion,2017,2020-12-26
2358,Honda Accord,2018,2021-09-04
2359,Hyundai Sonata,2006,2021-08-12
2360,Honda Accord,2011,2021-01-26
2361,Hyundai Sonata,2016,2022-11-01
2362,Chevrolet Malibu,2019,2021-07-01
2363,Kia Optima,2015,2021-05-20
2364,Toyota Camry,2020,2022-12-21
2365,Chevrolet Malibu,2009,2021-02-11
2366,Toyota Camry,2007,2021-07-25
2367,Ford Fusion,2006,2022-06-06
2368,Honda Accord,2015,2022-02-03
2369,Honda Accord,2016,2022-01-29
2370,Honda Accord,2010,2021-01-09
2371,Toyota Camry,2019,2020-11-24
2372,Chevrolet Malibu,2018,2021-04-19
2373,Toyota Camry,2011,2021-09-05
2374,Ford Fusion,2009,2023-01-11
2375,Hyundai Sonata,2018,2021-01-12
2376,Kia Optima,2017,2022-12-15
2377,Chevrolet Malibu,2008,2022-11-16
2378,Toyota Camry,2009,2023-02-11
2379,Kia Optima,2013,2020-12-13
2380,Hyundai Sonata,2014,2022-01-26
2381,Honda Accord,2007,2022-09-14
2382,Nissan Altima,2022,2023-02-01
2383,Kia Optima,2011,2022-04-09
2384,Ford Fusion,2011,2021-07-03
2385,Honda Accord,2006,2020-11-01
2386,Kia Optima,2020,2021-12-04
2387,Kia Optima,2009,2021-10-16
2388,Kia Optima,2022,2021-03-24
2389,Kia Optima,2013,2021-01-24
2390,Kia Optima,2020,2022-08-06
2391,Nissan Altima,2008,2020-11-04
2392,Honda Accord,2007,2022-01-03
2393,Hyundai Sonata,2019,2020-12-29
2394,Honda Accord,2019,2022-12-30
2395,Nissan Altima,2014,2023-01-17
2396,Hyundai Sonata,2005,2021-02-08
2397,Kia Optima,2021,2021-08-18
2398,Ford Fusion,2012,2022-11-08
2399,Honda Accord,2021,2021-01-30
2400,Chevrolet Malibu,2020,2023-01-12
2401,Toyota Camry,2020,2021-08-09
2402,Nissan Altima,2017,2022-10-12
2403,Chevrolet Malibu,2017,2023-02-10
2404,Nissan Altima,2014,2021-04-20
2405,Ford Fusion,2005,2021-03-14
2406,Chevrolet Malibu,2011,2023-01-09
2407,Ford Fusion,2018,2023-01-21
2408,Hyundai Sonata,2019,2021-10-09
2409,Nissan Altima,2015,2023-03-20
2410,Toyota Camry,2017,2021-06-13
2411,Nissan Altima,2005,2021-01-11
2412,Toyota Camry,2013,2021-06-08
2413,Kia Optima,2014,2022-09-19
2414,Hyundai Sonata,2021,2022-10-26
2415,Ford Fusion,2010,2021-08-11
2416,Nissan Altima,2009,2023-02-18
2417,Hyundai Sonata,2011,2021-12-17
2418,Honda Accord,2008,2022-03-07
2419,Ford Fusion,2015,2021-06-14
2420,Ford Fusion,2016,2022-10-14
2421,Honda Accord,2019,2021-05-29
2422,Chevrolet Malibu,2022,2021-07-25
2423,Toyota Camry,2006,2022-09-12
2424,Chevrolet Malibu,2009,2022-05-29
2425,Ford Fusion,2010,2023-02-14
2426,Nissan Altima,2009,2022-03-07
2427,Honda Accord,2019,2022-08-23
2428,Ford Fusion,2007,2023-01-02
2429,Chevrolet Malibu,2005,2021-11-27
2430,Honda Accord,2020,2021-11-20
2431,Toyota Camry,2022,2023-01-27
2432,Nissan Altima,2009,2022-10-30
2433,Honda Accord,2010,2023-01-30
2434,Ford Fusion,2014,2021-08-12
2435,Nissan Altima,2014,2022-06-15
2436,Nissan Altima,2022,2023-02-10
2437,Hyundai Sonata,2012,2022-10-24
2438,Hyundai Sonata,2005,2020-11-18
2439,Chevrolet Malibu,2012,2022-08-28
2440,Toyota Camry,2015,2021-08-07
2441,Ford Fusion,2014,2022-02-17
2442,Toyota Camry,2014,2022-11-02
2443,Toyota Camry,2021,2022-07-12
2444,Honda Accord,2019,2023-04-02
2445,Hyundai Sonata,2009,2021-06-12
2446,Kia Optima,2011,2022-06-18
2447,Chevrolet Malibu,2017,2022-01-21
2448,Hyundai Sonata,2012,2022-11-28
2449,Chevrolet Malibu,2012,2021-04-04
2450,Honda Accord,2008,2022-09-30
2451,Chevrolet Malibu,2009,2021-11-21
2452,Kia Optima,2018,2021-02-19
2453,Toyota Camry,2020,2021-07-12
2454,Nissan Altima,2019,2021-10-19
2455,Chevrolet Malibu,2010,2021-02-05
2456,Nissan Altima,2007,2022-11-07
2457,Chevrolet Malibu,2007,2020-11-29
2458,Kia Optima,2012,2021-11-30
2459,Nissan Altima,2014,2022-04-11
2460,Toyota Camry,2021,2022-08-28
2461,Ford Fusion,2021,2021-06-14
2462,Honda Accord,2005,2020-11-18
2463,Nissan Altima,2017,2021-08-02
2464,Hyundai Sonata,2010,2023-03-16
2465,Nissan Altima,2008,2022-02-17
2466,Honda Accord,2014,2021-06-25
2467,Ford Fusion,2005,2022-04-22
2468,Hyundai Sonata,2011,2021-05-20
2469,Toyota Camry,2014,2021-07-18
2470,Honda Accord,2009,2023-02-13
2471,Kia Optima,2015,2021-11-29
2472,Toyota Camry,2013,2022-11-11
2473,Ford Fusion,2019,2022-02-01
2474,Honda Accord,2008,2022-05-04
2475,Toyota Camry,2006,2021-04-19
2476,Ford Fusion,2014,2021-02-23
2477,Nissan Altima,2009,2022-02-24
2478,Honda Accord,2017,2021-12-18
2479,Toyota Camry,2006,2021-09-29
2480,Toyota Camry,2015,2021-09-02
2481,Hyundai Sonata,2022,2021-09-20
2482,Kia Optima,2006,2021-05-11
2483,Honda Accord,2010,2020-11-13
2484,Ford Fusion,2020,2021-03-31
2485,Ford Fusion,2014,2022-12-14
2486,Ford Fusion,2008,2022-02-10
2487,Honda Accord,2008,2022-02-24
2488,Toyota Camry,2018,2022-01-12
2489,Nissan Altima,2020,2021-12-25
2490,Ford Fusion,2011,2021-07-08
2491,Ford Fusion,2013,2022-04-01
2492,Honda Accord,2019,2022-08-21
2493,Kia Optima,2008,2022-02-27
2494,Hyundai Sonata,2008,2021-03-07
2495,Ford Fusion,2018,2022-07-09
2496,Honda Accord,2008,2023-03-27
2497,Chevrolet Malibu,2018,2020-11-18
2498,Kia Optima,2013,2022-10-21
2499,Toyota Camry,2022,2021-10-20
2500,Kia Optima,2005,2021-04-25
2501,Hyundai Sonata,2022,2022-08-11
2502,Toyota Camry,2009,2022-06-13
2503,Chevrolet Malibu,2005,2022-08-05
2504,Toyota Camry,2018,2022-12-01
2505,Toyota Camry,2014,2022-11-28
2506,Toyota Camry,2020,2022-10-29
2507,Nissan Altima,2006,2022-02-27
2508,Hyundai Sonata,2006,2021-12-23
2509,Ford Fusion,2015,2023-03-31
2510,Toyota Camry,2020,2021-03-15
2511,Honda Accord,2012,2021-08-15
2512,Chevrolet Malibu,2019,2023-02-10
2513,Kia Optima,2021,2021-03-18
2514,Chevrolet Malibu,2020,2023-03-18
2515,Toyota Camry,2014,2021-11-27
2516,Chevrolet Malibu,2017,2022-02-20
2517,Hyundai Sonata,2014,2022-01-18
2518,Nissan Altima,2017,2020-12-06
2519,Honda Accord,2015,2021-01-01
2520,Kia Optima,2014,2022-08-07
2521,Nissan Altima,2012,2021-11-09
2522,Toyota Camry,2016,2020-12-03
2523,Honda Accord,2018,2021-06-28
2524,Ford Fusion,2021,2021-02-05
2525,Toyota Camry,2016,2022-03-20
2526,Ford Fusion,2006,2022-08-03
2527,Nissan Altima,2015,2022-01-10
2528,Kia Optima,2010,2021-04-10
2529,Toyota Camry,2005,2020-12-30
2530,Hyundai Sonata,2006,2021-08-06
2531,Kia Optima,2015,2021-07-18
2532,Chevrolet Malibu,2022,2022-01-09
2533,Kia Optima,2014,2022-07-01
2534,Honda Accord,2013,2022-03-30
2535,Chevrolet Malibu,2006,2022-01-22
2536,Kia Optima,2017,2021-04-11
2537,Ford Fusion,2005,2021-12-01
2538,Nissan Altima,2020,2021-05-02
2539,Nissan Altima,2019,2023-03-21
2540,Nissan Altima,2022,2021-06-03
2541,Ford Fusion,2010,2022-01-14
2542,Kia Optima,2007,2020-10-29
2543,Kia Optima,2010,2022-02-14
2544,Ford Fusion,2019,2022-02-08
2545,Chevrolet Malibu,2008,2022-12-21
2546,Ford Fusion,2020,2021-04-19
2547,Chevrolet Malibu,2007,2021-07-23
2548,Hyundai Sonata,2005,2021-02-28
2549,Nissan Altima,2008,2023-01-21
2550,Toyota Camry,2018,2022-10-06
2551,Hyundai Sonata,2015,2021-02-15
2552,Ford Fusion,2011,2023-03-08
2553,Honda Accord,2016,2022-01-13
2554,Honda Accord,2016,2022-04-16
2555,Kia Optima,2014,2020-12-21
2556,Toyota Camry,2014,2021-03-05
2557,Chevrolet Malibu,2006,2021-01-28
2558,Kia Optima,2009,2022-07-29
2559,Toyota Camry,2014,2021-11-02
2560,Hyundai Sonata,2007,2021-07-24
2561,Hyundai Sonata,2013,2020-11-26
2562,Ford Fusion,2007,2023-04-08
2563,Hyundai Sonata,2019,2020-11-17
2564,Ford Fusion,2006,2022-05-30
2565,Nissan Altima,2006,2022-12-20
2566,Nissan Altima,2016,2021-10-08
2567,Chevrolet Malibu,2008,2021-05-12
2568,Hyundai Sonata,2011,2022-12-19
2569,Ford Fusion,2010,2023-03-09
2570,Kia Optima,2008,2021-01-28
2571,Chevrolet Malibu,2018,2020-12-26
2572,Kia Optima,2017,2022-11-25
2573,Chevrolet Malibu,2009,2021-01-22
2574,Ford Fusion,2017,2021-01-17
2575,Chevrolet Malibu,2017,2020-10-30
2576,Ford Fusion,2014,2022-10-02
2577,Honda Accord,2015,2021-11-10
2578,Nissan Altima,2021,2020-11-02
2579,Kia Optima,2013,2021-01-23
2580,Nissan Altima,2011,2021-10-18
2581,Ford Fusion,2014,2022-10-19
2582,Nissan Altima,2020,2023-01-29
2583,Ford Fusion,2017,2022-08-25
2584,Hyundai Sonata,2006,2023-02-15
2585,Ford Fusion,2013,2022-10-21
2586,Nissan Altima,2018,2023-02-06
2587,Ford Fusion,2009,2021-05-29
2588,Ford Fusion,2022,2021-10-31
2589,Kia Optima,2019,2022-01-04
2590,Ford Fusion,2020,2021-04-17
2591,Toyota Camry,2006,2022-04-10
2592,Ford Fusion,2015,2022-04-17
2593,Nissan Altima,2014,2022-10-10
2594,Toyota Camry,2016,2022-03-11
2595,Ford Fusion,2020,2022-11-09
2596,Honda Accord,2011,2021-11-01
2597,Nissan Altima,2014,2020-10-30
2598,Chevrolet Malibu,2017,2021-12-21
2599,Kia Optima,2018,2022-07-20
2600,Ford Fusion,2018,2021-08-04
2601,Kia Optima,2011,2021-04-07
2602,Honda Accord,2022,2022-02-14
2603,Chevrolet Malibu,2005,2022-09-01
2604,Nissan Altima,2013,2021-07-12
2605,Chevrolet Malibu,2015,2022-10-28
2606,Chevrolet Malibu,2006,2020-10-30
2607,Nissan Altima,2013,2022-07-03
2608,Honda Accord,2015,2022-06-04
2609,Nissan Altima,2015,2021-06-30
2610,Chevrolet Malibu,2007,2023-04-04
2611,Kia Optima,2009,2022-10-14
2612,Kia Optima,2009,2022-12-23
2613,Honda Accord,2016,2022-04-28
2614,Hyundai Sonata,2010,2021-12-03
2615,Toyota Camry,2015,2022-11-04
2616,Hyundai Sonata,2018,2022-06-09
2617,Kia Optima,2019,2021-05-20
2618,Toyota Camry,2008,2020-12-20
2619,Hyundai Sonata,2021,2023-04-02
2620,Kia Optima,2007,2021-09-27
2621,Chevrolet Malibu,2005,2023-03-22
2622,Ford Fusion,2005,2022-01-02
2623,Toyota Camry,2008,2021-02-13
2624,Kia Optima,2020,2021-04-27
2625,Kia Optima,2008,2022-09-17
2626,Hyundai Sonata,2017,2022-08-25
2627,Kia Optima,2012,2021-05-10
2628,Toyota Camry,2005,2021-04-08
2629,Hyundai Sonata,2012,2022-08-05
2630,Toyota Camry,2005,2023-04-12
2631,Kia Optima,2013,2022-03-11
2632,Hyundai Sonata,2015,2021-10-04
2633,Kia Optima,2014,2022-03-12
2634,Nissan Altima,2010,2020-12-25
2635,Toyota Camry,2018,2021-04-13
2636,Toyota Camry,2015,2021-05-06
2637,Ford Fusion,2009,2023-03-27
2638,Chevrolet Malibu,2012,2021-03-08
2639,Honda Accord,2006,2021-06-05
2640,Chevrolet Malibu,2021,2022-04-23
2641,Honda Accord,2018,2021-10-31
2642,Nissan Altima,2010,2021-04-04
2643,Honda Accord,2017,2021-01-20
2644,Nissan Altima,2017,2021-12-05
2645,Nissan Altima,2015,2023-03-08
2646,Toyota Camry,2005,2021-10-05
2647,Nissan Altima,2020,2021-08-11
2648,Chevrolet Malibu,2022,2023-02-21
2649,Kia Optima,2022,2021-04-10
2650,Ford Fusion,2022,2022-10-15
