driver_id,car_id,age,started_driving_year,second_language,rating,net_worth_of_tips,driver_class
1716,276,51,2014,French,4.94,1013.63,A class
1717,1874,32,2011,Spanish,4.92,883.84,A class
1718,474,66,2008,no,4.78,1164.13,A class
1719,1775,43,2023,no,4.05,336.23,B class
1720,189,46,2016,Spanish,4.41,767.7,A class
1721,2896,63,2023,no,4.24,679.74,A class
1722,2790,35,2022,Spanish,4.22,458.7,B class
1723,224,43,2012,no,4.27,780.24,B class
1724,1578,46,2017,no,4.07,335.83,B class
1725,2371,33,2021,no,4.36,417.02,A class
1726,2996,23,2020,no,3.78,356.04,B class
1727,2187,34,2012,no,4.49,781.85,A class
1728,2582,26,2017,French,4.56,578.62,A class
1729,2736,52,2007,Spanish,4.43,488.61,A class
1730,1979,21,2022,Portuguese,4.53,970.17,A class
1731,754,35,2012,Mandarin,4.69,680.87,B class
1732,2697,62,2021,Mandarin,4.12,501.13,B class
1733,2258,47,2014,no,4.68,1042.45,A class
1734,890,52,2009,French,4.81,977.19,A class
1735,1234,52,2023,Portuguese,4.17,733.71,B class
1736,2458,35,2008,Mandarin,4.34,459.93,B class
1737,2558,50,2011,no,4.37,492.86,B class
1738,116,31,2012,Spanish,4.31,658.21,B class
1739,582,50,2017,no,4.81,1024.87,A class
1740,1482,53,2003,no,4.55,951.58,A class
1741,642,62,2014,Mandarin,4.45,499.92,A class
1742,2887,64,2000,French,3.97,664.03,B class
1743,1013,22,2021,no,4.8,894.49,A class
1744,1629,35,2008,no,4.57,676.79,B class
1745,2518,46,2018,Arabic,4.2,473.59,B class
1746,2485,36,2007,no,4.84,937.81,A class
1747,106,50,2019,no,4.64,618.53,A class
1748,1248,61,2023,Mandarin,3.28,47.09,B class
1749,1231,33,2013,French,4.54,539.14,B class
1750,1310,62,2003,no,4.49,668.57,A class
1751,380,62,2000,no,4.77,648.17,B class
1752,1265,63,2002,no,4.55,714.97,A class
1753,2076,24,2019,no,3.84,137.21,B class
1754,1258,34,2009,Mandarin,3.48,0.0,B class
1755,2821,26,2017,French,4.4,693.33,B class
1756,2470,26,2017,no,4.38,641.63,A class
1757,514,23,2020,no,3.38,0.0,B class
1758,561,41,2004,no,4.3,328.74,B class
1759,2640,25,2018,no,3.74,372.91,B class
1760,1672,34,2019,no,4.29,593.08,B class
1761,2586,67,2014,no,4.98,1036.87,A class
1762,2834,62,2008,French,4.05,632.0,A class
1763,1989,65,2017,no,4.49,720.28,B class
1764,2121,22,2021,Mandarin,4.59,476.46,A class
1765,1873,52,2015,no,4.57,558.58,B class
1766,509,50,2009,French,4.48,663.81,A class
1767,2132,27,2016,Russian,4.93,867.39,A class
1768,2375,63,2007,no,4.75,1110.05,A class
1769,1144,40,2020,no,4.06,642.79,A class
1770,1587,66,2015,Mandarin,4.48,774.1,B class
1771,1862,26,2017,no,4.19,780.86,B class
1772,212,51,2018,no,4.85,915.25,A class
1773,2660,27,2022,no,4.28,451.72,B class
1774,345,65,2015,Arabic,4.96,802.54,A class
1775,1898,49,2007,no,4.06,564.68,B class
1776,1815,24,2019,no,4.71,1139.24,A class
1777,2440,31,2020,no,4.43,789.16,A class
1778,101,37,2007,Spanish,3.91,673.54,B class
1779,497,21,2022,no,4.4,1029.61,A class
1780,2864,21,2022,Arabic,3.92,597.02,B class
1781,1029,64,2009,Mandarin,4.3,600.68,A class
1782,2471,67,2020,no,4.18,518.87,B class
1783,2311,46,2015,no,4.42,787.99,B class
1784,2895,63,2003,French,4.89,942.26,A class
1785,607,51,2013,Mandarin,4.56,993.76,A class
1786,303,22,2021,no,3.79,357.59,B class
1787,1272,54,2005,no,4.07,523.94,B class
1788,2830,21,2023,no,4.27,617.48,B class
1789,2755,59,2000,no,4.65,846.45,A class
1790,338,38,2015,no,3.92,529.92,B class
1791,1377,27,2016,no,5.0,803.26,A class
1792,308,33,2012,no,4.62,798.58,A class
1793,1205,53,2009,Arabic,4.34,439.79,B class
1794,299,60,2014,French,4.33,484.65,B class
1795,223,47,2002,French,4.54,626.06,A class
1796,1230,28,2021,Spanish,4.38,694.61,B class
1797,70,63,2001,Spanish,4.71,1177.36,A class
1798,2504,58,2018,no,4.62,916.83,A class
1799,2516,40,2003,Mandarin,4.74,620.6,A class
1800,1021,47,2023,no,4.61,737.36,A class
1801,1824,66,2023,no,4.87,619.39,A class
1802,2073,38,2021,Portuguese,4.65,641.34,B class
1803,693,22,2021,Arabic,4.56,812.47,A class
1804,164,27,2017,no,4.53,889.37,A class
1805,1963,49,2009,Mandarin,4.53,889.41,A class
1806,2316,67,2003,no,4.17,711.68,B class
1807,2030,55,2023,no,4.0,482.07,B class
1808,2687,50,2010,no,4.25,594.28,B class
1809,339,36,2007,no,4.08,654.97,B class
1810,825,41,2013,Mandarin,4.0,483.7,B class
1811,2152,22,2021,no,4.81,699.01,A class
1812,2863,38,2007,no,4.73,827.29,A class
1813,2437,50,2023,Russian,3.84,303.02,B class
1814,2623,63,2010,no,4.5,391.77,B class
1815,2261,64,2014,no,4.38,671.67,B class
1816,2428,59,2020,no,4.39,504.49,B class
1817,1023,22,2021,no,3.93,414.56,B class
1818,1522,59,2018,no,3.85,150.88,B class
1819,1193,31,2021,Spanish,4.65,674.18,A class
1820,661,49,2018,Arabic,3.89,276.5,B class
1821,2315,65,2003,no,4.32,825.02,A class
1822,1018,62,2009,no,4.22,556.64,B class
1823,635,52,2003,no,4.51,575.88,A class
1824,2809,35,2012,Arabic,4.62,804.92,A class
1825,2941,45,2021,no,4.83,938.85,A class
1826,2357,54,2014,no,3.66,402.38,B class
1827,1774,45,2019,Russian,4.89,730.82,A class
1828,2706,40,2010,Spanish,3.77,191.43,B class
1829,1069,39,2017,no,4.55,1242.56,A class
1830,2743,49,1999,no,4.04,280.26,B class
1831,131,22,2021,no,5.0,1171.61,A class
1832,1696,67,2016,Russian,4.32,394.13,B class
1833,2628,25,2018,no,4.97,814.53,A class
1834,1515,67,2010,no,5.0,979.48,A class
1835,2494,22,2021,Spanish,4.37,510.58,B class
1836,2219,45,2011,no,4.34,673.79,B class
1837,192,40,2017,no,3.86,506.42,B class
1838,2825,47,2006,Arabic,4.5,760.26,A class
1839,1867,41,2009,no,4.43,721.07,B class
1840,2717,63,2005,Arabic,4.46,422.5,B class
1841,313,21,2022,French,4.43,666.01,A class
1842,462,67,2005,no,4.13,548.96,B class
1843,445,53,2015,Mandarin,4.24,801.47,B class
1844,1828,57,2018,French,4.35,569.1,A class
1845,1104,27,2016,Spanish,4.36,555.59,B class
1846,2775,24,2019,Spanish,4.26,569.98,B class
1847,1564,39,2016,no,4.88,1062.78,A class
1848,1461,36,2007,no,4.8,802.75,B class
1849,1948,57,2001,Mandarin,4.24,650.59,A class
1850,539,63,2014,no,4.42,742.29,B class
1851,2946,41,2006,no,4.48,971.82,A class
1852,1718,57,1999,no,4.17,745.03,B class
1853,1507,23,2023,no,4.47,754.22,A class
1854,325,55,2014,French,4.66,767.57,A class
1855,681,25,2018,French,3.74,215.55,B class
1856,906,52,2011,French,5.0,931.86,A class
1857,1489,38,2005,no,4.96,1006.82,A class
1858,1594,40,2012,no,3.97,509.96,B class
1859,2578,33,2022,French,4.06,379.53,B class
1860,733,39,2013,no,4.53,787.9,A class
1861,1592,62,2013,Mandarin,4.02,210.81,B class
1862,1757,59,2002,Spanish,5.0,1049.91,A class
1863,728,36,2020,no,4.14,756.11,B class
1864,2601,34,2020,no,5.0,1096.07,A class
1865,2356,44,2020,Spanish,4.25,545.37,B class
1866,1807,53,2009,no,4.62,714.6,B class
1867,140,29,2014,Arabic,4.95,927.33,A class
1868,444,55,2008,Spanish,4.6,450.4,B class
1869,2988,65,2003,no,4.54,846.72,A class
1870,2533,60,2002,Mandarin,4.93,718.17,A class
1871,1839,46,2008,no,4.44,537.6,B class
1872,2081,36,2008,no,4.14,420.98,B class
1873,2102,36,2017,Russian,3.86,298.02,B class
1874,557,55,1999,Mandarin,4.65,1180.32,A class
1875,2075,42,2004,Spanish,4.66,1062.85,A class
1876,815,26,2017,French,4.68,1030.1,A class
1877,1727,52,1999,no,4.71,587.07,A class
1878,2360,27,2016,no,3.99,562.01,B class
1879,2021,67,2020,no,3.39,176.47,B class
1880,1845,40,2003,no,5.0,1249.91,A class
1881,1271,37,2012,no,4.48,792.45,A class
1882,1049,23,2020,no,4.3,764.92,B class
1883,2969,28,2015,Mandarin,4.51,675.24,A class
1884,1642,65,2017,no,4.03,341.57,B class
1885,124,46,2015,Spanish,4.01,548.91,B class
1886,1508,63,2008,French,5.0,983.43,A class
1887,2277,65,2014,Russian,4.54,804.83,A class
1888,2055,23,2020,no,3.85,328.75,B class
1889,740,38,2018,Arabic,4.23,500.34,B class
1890,1250,60,2007,French,4.54,516.18,B class
1891,1393,44,2023,no,4.16,565.62,B class
1892,774,44,2021,no,5.0,897.19,A class
1893,895,47,2022,no,4.31,429.17,B class
1894,1700,53,2005,Spanish,4.15,348.27,B class
1895,326,65,2023,Spanish,4.14,585.36,B class
1896,2253,62,2013,no,4.13,745.8,A class
1897,2436,50,2020,Mandarin,3.81,414.85,B class
1898,182,48,2009,no,4.86,568.21,A class
1899,415,37,2023,no,5.0,845.72,A class
1900,2328,26,2023,Arabic,4.36,573.44,B class
1901,2247,54,2013,Russian,4.03,587.75,B class
1902,2228,21,2022,French,4.22,491.13,B class
1903,1146,53,2021,no,3.81,238.56,B class
1904,866,44,2011,no,4.47,560.36,B class
1905,719,57,2003,no,4.24,1007.33,A class
1906,674,65,2008,no,4.62,347.71,B class
1907,827,46,2005,no,5.0,1097.57,A class
1908,1733,47,2016,Arabic,4.67,866.41,A class
1909,1207,43,2000,Spanish,3.86,360.23,B class
1910,2016,38,2020,no,3.86,138.23,B class
1911,601,25,2018,no,4.08,199.11,B class
1912,1374,22,2021,no,4.89,876.32,A class
1913,139,54,2023,no,4.68,680.88,A class
1914,1829,64,2000,Mandarin,5.0,1343.52,A class
1915,1614,23,2020,no,4.4,893.81,B class
1916,792,36,2018,French,4.44,613.82,B class
1917,616,49,2022,no,3.93,163.58,B class
1918,1406,54,2007,no,4.63,871.1,A class
1919,2876,55,2010,Russian,4.63,557.91,B class
1920,1172,53,2022,no,3.99,489.07,B class
1921,2936,24,2019,no,4.79,906.91,A class
1922,1669,32,2011,Spanish,4.44,624.34,A class
1923,1400,43,2012,no,4.77,922.85,A class
1924,2909,23,2020,no,3.72,112.8,B class
1925,88,37,2017,no,5.0,1146.74,A class
1926,540,39,2012,no,4.26,712.87,B class
1927,2333,66,2022,no,4.28,758.15,A class
1928,828,35,2014,no,4.63,865.02,A class
1929,2646,66,2018,French,4.24,288.71,B class
1930,2753,53,2021,Arabic,4.67,940.12,A class
1931,1254,53,2020,no,4.72,729.16,A class
1932,1565,59,2015,no,4.21,630.78,B class
1933,1301,60,2014,no,4.13,523.63,B class
1934,885,31,2015,no,4.22,595.32,B class
1935,2528,40,2006,no,4.37,485.46,A class
1936,1185,45,2010,French,4.88,1286.27,A class
1937,2547,66,2019,no,4.55,877.38,A class
1938,421,22,2021,no,4.4,701.28,B class
1939,2296,43,2005,Spanish,4.81,1103.4,A class
1940,52,31,2012,French,3.88,282.23,B class
1941,387,30,2022,no,4.04,633.52,B class
1942,671,56,2001,no,4.86,751.09,A class
1943,2156,30,2013,Russian,4.95,1032.89,A class
1944,269,58,2012,no,4.5,640.94,A class
1945,2376,67,2019,Spanish,5.0,919.75,A class
1946,396,57,2021,Spanish,4.58,848.79,A class
1947,2975,28,2016,no,3.89,386.68,B class
1948,667,27,2018,no,4.21,641.72,B class
1949,780,41,2018,no,4.61,685.42,A class
1950,1490,46,2013,no,4.26,328.79,B class
1951,1652,57,2022,no,4.83,888.56,A class
1952,2850,40,2015,French,3.92,400.47,B class
1953,1879,28,2015,Mandarin,4.25,857.68,A class
1954,2734,67,2002,Portuguese,5.0,967.62,A class
1955,1480,63,2023,Russian,4.21,737.74,B class
1956,120,51,2007,Mandarin,4.27,682.48,B class
1957,2668,53,1999,no,4.42,675.19,A class
1958,358,64,2009,no,4.92,864.04,A class
1959,2733,43,2014,Spanish,4.4,540.67,B class
1960,425,27,2016,Spanish,3.91,502.59,B class
1961,2334,49,2018,no,4.93,893.31,A class
1962,860,42,2014,Spanish,4.56,704.82,A class
1963,1226,58,2000,no,4.8,974.56,A class
1964,1585,57,2008,no,4.68,921.39,A class
1965,1035,43,2013,French,5.0,1057.81,A class
1966,2522,38,2020,no,4.52,903.13,A class
1967,1702,40,2003,no,4.37,383.26,B class
1968,1239,50,2019,Spanish,4.53,895.53,A class
1969,1444,50,2005,Spanish,4.44,692.41,B class
1970,1237,45,2016,no,4.26,741.81,B class
1971,1953,45,2017,Spanish,4.0,227.86,B class
1972,1583,67,2019,no,3.93,699.47,B class
1973,2622,32,2014,Spanish,4.51,924.6,A class
1974,1162,29,2014,no,4.46,623.01,B class
1975,2145,58,2013,Russian,3.88,411.94,B class
1976,2133,64,2023,French,3.88,167.72,B class
1977,272,49,2017,no,4.89,942.71,A class
1978,1897,39,2019,no,4.46,607.79,A class
1979,1103,37,2013,no,4.36,334.01,B class
1980,2710,42,2001,Mandarin,4.86,1071.28,A class
1981,1866,23,2020,Spanish,4.87,954.17,A class
1982,49,45,1999,Mandarin,4.95,945.77,A class
1983,2188,33,2021,Arabic,3.67,85.33,B class
1984,1282,33,2011,no,5.0,1305.6,A class
1985,1872,47,2022,Spanish,3.79,286.2,B class
1986,1152,66,2011,no,4.15,747.45,B class
1987,2588,30,2013,Spanish,4.13,396.14,B class
1988,2052,63,2004,no,4.48,573.11,B class
1989,1034,45,2015,French,4.51,713.14,A class
1990,2459,66,2023,no,3.73,300.68,B class
1991,2080,38,2012,no,4.26,904.73,B class
1992,2595,67,2013,no,4.86,775.14,A class
1993,512,52,2008,Portuguese,3.84,302.76,B class
1994,2752,52,2021,no,3.69,375.63,B class
1995,2069,47,2008,no,4.41,796.8,B class
1996,2343,42,2013,no,4.23,826.4,B class
1997,772,45,2005,no,4.09,676.4,B class
1998,1312,60,1999,Arabic,4.11,697.46,B class
1999,2456,58,2018,Russian,4.64,979.43,A class
2000,818,22,2021,French,4.57,952.93,A class
2001,1566,53,2020,French,4.02,524.1,B class
2002,1825,60,1999,no,4.34,400.54,B class
2003,1126,55,2011,no,4.42,708.22,A class
2004,2404,44,2005,Spanish,4.41,575.51,B class
2005,219,36,2007,Spanish,4.43,765.93,A class
2006,253,52,2008,no,5.0,1017.4,A class
2007,335,52,2014,Mandarin,4.59,867.31,A class
2008,758,38,2005,no,4.01,360.98,B class
2009,2221,40,2012,no,4.51,854.75,A class
2010,437,38,2007,no,4.44,704.49,B class
2011,2072,23,2020,French,4.42,516.86,B class
2012,1747,22,2021,Mandarin,4.7,621.58,A class
2013,822,24,2021,no,4.36,561.07,A class
2014,312,40,2016,French,4.5,745.28,A class
2015,2875,44,2000,French,4.26,763.86,A class
2016,1810,40,2010,no,5.0,1040.69,A class
2017,1112,65,2008,French,5.0,770.99,A class
2018,2980,31,2017,no,4.44,874.91,A class
2019,2320,39,2006,no,4.28,720.22,A class
2020,1737,32,2011,no,4.11,372.29,B class
2021,2665,35,2018,no,4.96,765.34,A class
2022,2565,48,2020,no,4.43,622.92,B class
2023,753,35,2014,no,3.91,588.82,B class
2024,1693,35,2009,no,4.11,599.31,B class
2025,1373,52,2016,Spanish,4.1,324.02,B class
2026,917,60,2017,Spanish,4.61,898.24,A class
2027,1864,30,2017,no,4.62,915.33,A class
2028,2000,26,2017,no,4.46,684.39,A class
2029,14,32,2011,no,4.34,678.0,B class
2030,1920,48,2011,French,4.51,523.37,B class
2031,406,66,2012,Arabic,3.81,130.22,B class
2032,2378,28,2019,no,4.03,204.81,B class
2033,2282,23,2020,Mandarin,4.26,290.0,B class
2034,1041,45,1999,Spanish,4.27,736.69,B class
2035,597,67,2005,Russian,4.61,870.95,A class
2036,166,46,2012,no,4.65,861.03,A class
2037,1088,64,2016,no,4.43,653.41,B class
2038,2804,51,2015,Spanish,4.83,1036.51,A class
2039,34,22,2023,no,4.28,339.62,B class
2040,443,41,2023,no,4.14,531.15,B class
2041,395,57,2004,no,4.51,657.28,A class
2042,2638,44,2002,no,4.87,1280.25,A class
2043,2195,30,2013,Mandarin,4.43,844.72,A class
2044,889,29,2014,Mandarin,4.82,741.93,A class
2045,1820,52,2000,no,3.9,551.65,B class
2046,1050,42,2013,Arabic,4.1,649.78,B class
2047,2618,47,2017,no,4.65,715.05,A class
2048,1819,38,2017,Russian,3.7,189.28,B class
2049,1006,36,2018,no,4.81,926.5,A class
2050,2465,52,2005,French,4.55,935.11,A class
2051,721,21,2023,Arabic,4.03,441.67,B class
2052,2382,41,2002,French,4.37,576.73,B class
2053,1607,38,2005,French,5.0,1113.55,A class
2054,382,57,2014,no,4.89,1095.78,A class
2055,1396,55,2006,Mandarin,4.5,545.72,A class
2056,685,41,2020,Spanish,4.38,631.13,A class
2057,2427,33,2013,no,4.1,302.6,B class
2058,2192,32,2021,Russian,4.28,552.3,B class
2059,447,30,2021,no,3.85,503.0,B class
2060,2918,33,2023,no,4.17,623.06,B class
2061,2882,56,2004,Arabic,5.0,1119.09,A class
2062,2870,23,2020,no,4.23,733.64,B class
2063,1530,22,2021,no,3.9,545.12,B class
2064,431,46,1999,no,4.02,449.49,B class
2065,230,31,2012,Mandarin,4.7,763.62,A class
2066,2114,60,1999,Arabic,4.2,569.7,B class
2067,704,56,2023,no,4.43,729.48,B class
2068,1562,57,2004,Spanish,3.97,258.82,B class
2069,2176,42,2005,Spanish,4.79,1119.16,A class
2070,54,41,2019,Spanish,4.06,562.96,B class
2071,2654,41,2020,Spanish,4.41,519.11,B class
2072,1236,30,2013,Portuguese,4.46,529.89,B class
2073,190,47,2001,no,5.0,1173.8,A class
2074,749,61,2015,no,4.71,649.94,A class
2075,1573,33,2022,Spanish,5.0,1132.96,A class
2076,40,23,2020,no,4.27,700.04,A class
2077,1111,47,2023,no,4.89,1096.57,A class
2078,11,39,2006,no,4.46,667.26,B class
2079,1586,58,2014,no,4.52,1025.88,A class
2080,1570,61,2022,Portuguese,4.75,980.02,A class
2081,1697,65,1999,no,4.55,795.56,A class
2082,28,39,2004,Spanish,4.45,1125.6,A class
2083,886,63,2001,Mandarin,4.72,837.9,A class
2084,2664,26,2017,no,4.22,650.29,B class
2085,1478,38,2023,no,4.84,927.88,A class
2086,92,33,2010,no,4.67,839.21,A class
2087,178,64,2004,no,4.13,378.45,B class
2088,1981,49,2004,no,4.34,556.76,B class
2089,630,38,2017,Spanish,4.08,639.14,B class
2090,2476,28,2015,no,4.76,882.82,A class
2091,1961,57,2000,no,4.21,752.42,B class
2092,1908,51,2022,no,4.57,945.02,A class
2093,1335,61,2007,no,4.56,828.12,A class
2094,1611,41,2004,no,4.13,747.53,B class
2095,939,28,2015,Portuguese,5.0,1212.56,A class
2096,1204,36,2009,no,4.17,361.08,B class
2097,2785,50,2004,no,4.92,1064.84,A class
2098,1555,32,2011,Spanish,4.42,799.21,A class
2099,2488,24,2019,Mandarin,3.62,0.0,B class
2100,1253,59,2021,Spanish,4.98,1030.07,A class
2101,1311,45,2017,no,4.68,939.94,A class
2102,1278,39,2016,Spanish,4.35,602.33,B class
2103,2290,46,2015,no,4.04,481.92,B class
2104,1509,55,2014,French,3.88,341.99,B class
2105,1404,21,2022,no,5.0,898.36,A class
2106,577,41,2006,Mandarin,4.13,741.57,B class
2107,1892,32,2021,Spanish,4.18,324.07,B class
2108,611,25,2018,Spanish,4.72,650.81,A class
2109,1203,22,2021,no,3.82,415.82,B class
2110,2383,41,2002,Spanish,3.94,673.1,B class
2111,2433,46,2023,Mandarin,4.71,884.66,A class
2112,2926,44,2016,no,4.46,840.65,A class
2113,861,57,2001,no,4.4,521.6,B class
2114,292,42,2011,no,4.27,673.52,A class
2115,1869,48,2009,no,4.41,750.43,B class
2116,686,59,2023,Mandarin,4.48,538.1,B class
2117,2053,51,2004,no,4.41,438.0,B class
2118,662,63,2017,Mandarin,4.16,554.38,B class
2119,2374,31,2012,Mandarin,4.1,583.5,B class
2120,2596,57,2014,Spanish,4.25,610.42,B class
2121,2692,53,2019,Spanish,5.0,723.68,A class
2122,759,48,2009,Spanish,4.78,588.9,A class
2123,1121,21,2022,no,4.05,512.03,B class
2124,1915,46,2012,no,3.96,279.88,B class
2125,1538,61,2000,French,4.46,677.0,A class
2126,336,51,2014,Russian,5.0,904.58,A class
2127,2113,21,2022,no,3.93,503.25,B class
2128,1428,34,2009,Portuguese,4.5,731.97,A class
2129,2095,47,2019,Russian,4.5,716.14,A class
2130,1749,59,2003,no,4.52,744.51,A class
2131,2229,41,2018,Mandarin,4.33,317.97,B class
2132,2727,61,2017,Spanish,4.69,808.5,A class
2133,1553,58,2023,no,4.32,645.77,A class
2134,1511,33,2015,no,4.67,749.03,A class
2135,1954,30,2013,no,4.61,763.08,A class
2136,84,63,2006,French,4.77,971.41,A class
2137,1910,48,2001,no,5.0,1214.54,A class
2138,1670,60,2004,French,5.0,873.61,A class
2139,2329,64,2015,Spanish,5.0,1196.2,A class
2140,1238,40,2003,Mandarin,5.0,1118.2,A class
2141,1988,23,2020,no,3.9,361.63,B class
2142,2127,63,2018,no,4.47,796.27,A class
2143,1617,48,2015,no,4.59,865.08,A class
2144,1571,26,2017,no,5.0,1063.41,A class
2145,1656,45,2018,no,3.98,501.13,B class
2146,2128,22,2021,no,4.43,747.31,A class
2147,1680,34,2017,no,4.08,452.34,B class
2148,2782,37,2014,Spanish,4.7,664.43,A class
2149,4,42,2008,no,4.18,681.42,B class
2150,1474,47,2013,no,4.92,783.48,A class
2151,2160,60,2013,Arabic,3.97,269.59,B class
2152,1110,37,2006,no,4.91,956.56,A class
2153,891,55,2013,Portuguese,4.44,896.48,A class
2154,2358,65,2021,Spanish,4.51,600.47,A class
2155,1694,56,2005,no,5.0,1060.53,A class
2156,1978,32,2011,Portuguese,4.47,536.36,B class
2157,337,52,2018,Arabic,4.49,539.86,A class
2158,1753,34,2009,Spanish,4.77,988.0,A class
2159,2419,43,2014,no,4.24,649.1,A class
2160,1359,50,2020,no,5.0,1005.58,A class
2161,684,34,2019,no,4.38,505.22,B class
2162,374,21,2022,Mandarin,4.01,468.24,B class
2163,496,60,2018,no,5.0,961.17,A class
2164,2079,55,2012,no,4.59,777.48,B class
2165,1067,26,2017,no,3.49,136.61,B class
2166,1401,38,2005,no,4.26,371.19,B class
2167,1360,33,2011,no,4.1,471.16,B class
2168,1495,66,2001,no,3.97,336.34,B class
2169,359,65,2016,Arabic,4.53,572.58,B class
2170,2388,53,2002,no,4.69,790.31,A class
2171,1269,41,2017,no,4.82,915.72,A class
2172,2928,23,2022,no,4.87,739.45,A class
2173,612,32,2011,no,4.77,638.97,A class
2174,1142,25,2018,Spanish,4.04,269.32,B class
2175,1906,58,2000,no,4.77,862.43,A class
2176,898,25,2018,Portuguese,5.0,841.95,A class
2177,554,52,2021,Russian,4.39,765.31,A class
2178,812,65,2008,French,4.6,609.11,A class
2179,623,35,2008,French,4.03,400.11,B class
2180,2222,53,2008,no,4.88,910.21,A class
2181,455,62,2023,Spanish,4.95,1020.02,A class
2182,2716,41,2022,no,4.23,725.53,A class
2183,172,42,2007,French,4.49,568.66,B class
2184,2108,30,2013,no,4.29,550.26,B class
2185,1673,41,2019,no,4.5,683.25,B class
2186,181,62,2022,no,4.23,488.9,B class
2187,1476,52,2013,Spanish,4.87,1011.85,A class
2188,1128,30,2016,Spanish,4.62,701.67,A class
2189,1960,45,1999,no,5.0,977.31,A class
2190,275,54,2000,no,4.76,816.75,A class
2191,1255,24,2019,no,4.07,464.05,B class
2192,67,56,2000,French,4.58,624.27,B class
2193,174,30,2018,no,4.53,520.71,B class
2194,2794,34,2009,no,4.34,835.07,B class
2195,2789,40,2012,Spanish,5.0,1226.3,A class
2196,2001,44,2012,Spanish,5.0,1262.37,A class
2197,1787,64,2022,French,4.73,662.62,A class
2198,1163,31,2019,Spanish,4.44,543.91,A class
2199,1822,33,2019,Portuguese,3.59,385.97,B class
2200,1086,38,2011,no,4.47,820.09,A class
2201,2932,61,2019,no,4.22,390.3,B class
2202,506,66,2021,Russian,4.83,921.2,A class
2203,490,42,2008,no,4.03,512.92,B class
2204,711,53,2002,French,4.74,938.49,A class
2205,878,64,2022,no,3.98,541.23,B class
2206,388,60,2009,no,4.58,637.33,A class
2207,352,53,1999,no,4.89,842.53,A class
2208,2675,46,2013,Spanish,4.88,1037.7,A class
2209,30,67,2019,French,4.53,614.52,B class
2210,975,32,2022,no,4.61,700.76,A class
2211,1942,38,2005,no,4.01,463.47,B class
2212,832,54,2013,no,4.43,658.66,A class
2213,2520,21,2022,no,4.39,932.1,A class
2214,1392,44,2002,no,4.74,630.5,A class
2215,1333,61,2003,Portuguese,4.51,724.03,B class
2216,1877,29,2014,no,4.44,513.02,B class
2217,90,58,2021,no,4.75,811.41,A class
2218,476,40,2021,no,4.08,355.44,B class
2219,135,61,2018,no,3.79,398.76,B class
2220,1531,50,2020,no,4.53,717.69,A class
2221,2083,28,2015,Mandarin,4.07,535.87,B class
2222,200,55,2014,Spanish,3.88,304.16,B class
2223,2184,23,2020,French,5.0,1108.35,A class
2224,1322,32,2021,no,4.1,374.29,B class
2225,566,62,2005,Spanish,4.57,692.81,A class
2226,1704,62,2000,Arabic,4.35,571.15,B class
2227,2931,23,2020,Arabic,4.13,538.36,B class
2228,1730,38,2007,Portuguese,4.24,467.04,B class
2229,141,25,2018,no,4.77,881.98,A class
2230,1015,33,2021,Russian,4.47,580.15,B class
2231,2556,66,2016,French,4.53,626.05,A class
2232,622,30,2013,French,4.26,571.98,B class
2233,97,51,2002,Spanish,5.0,1207.34,A class
2234,931,58,2014,Russian,3.9,203.08,B class
2235,2062,62,2021,no,3.66,373.86,B class
2236,1765,37,2017,Mandarin,4.85,730.26,A class
2237,1681,53,2002,Mandarin,4.86,1065.04,A class
2238,2514,43,2009,Mandarin,4.7,927.07,A class
2239,2461,26,2017,Mandarin,4.6,692.11,A class
2240,1600,31,2023,no,4.83,671.57,A class
2241,2089,56,2004,no,4.7,851.88,A class
2242,228,53,2012,no,3.98,523.85,B class
2243,2972,45,2010,Mandarin,4.85,822.74,A class
2244,234,57,2002,Mandarin,4.76,722.94,A class
2245,309,53,2009,French,5.0,1293.3,A class
2246,502,36,2007,French,5.0,1241.47,A class
2247,330,34,2010,Spanish,4.66,810.33,A class
2248,63,65,2015,no,3.74,403.83,B class
2249,1224,66,2000,Spanish,5.0,1249.31,A class
2250,1457,22,2021,Arabic,4.01,511.13,B class
2251,2398,58,2004,Spanish,4.52,582.39,A class
2252,71,27,2018,Arabic,4.28,567.41,B class
2253,2559,61,2007,Russian,4.44,589.28,B class
2254,1336,48,2009,no,4.71,841.17,A class
2255,2198,53,2021,Mandarin,4.25,792.48,A class
2256,1363,53,2017,no,4.5,537.7,A class
2257,341,49,2001,no,4.18,403.85,B class
2258,520,32,2011,no,4.39,559.09,B class
2259,2899,58,2004,no,4.24,574.62,B class
2260,2953,47,2019,no,4.21,682.46,B class
2261,1247,46,2018,Spanish,4.3,835.63,B class
2262,297,35,2008,no,5.0,1070.38,A class
2263,2224,21,2022,no,4.36,649.19,B class
2264,118,47,2001,no,3.83,362.79,B class
2265,311,37,2006,no,5.0,1084.12,A class
2266,545,51,2015,Arabic,4.76,781.72,A class
2267,2479,38,2005,no,4.67,642.03,A class
2268,1728,66,2004,no,4.55,501.36,B class
2269,390,53,2020,Russian,4.29,308.69,B class
2270,113,42,2021,French,4.88,1114.22,A class
2271,202,54,2020,Spanish,4.5,657.68,B class
2272,1991,51,2005,Mandarin,4.12,319.63,B class
2273,847,50,2020,no,4.66,771.68,A class
2274,2173,48,2016,Mandarin,4.73,920.5,A class
